,label,text
316,1,". . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games ."
317,1,insanely hilarious ! i haven't laughed that hard in years !
318,1,"without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions ."
319,1,"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end ."
320,1,"the word that comes to mind , while watching eric rohmer's tribute to a courageous scottish lady , is painterly ."
321,0,"jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability ."
322,0,more tiring than anything .
323,0,"no matter how you slice it , mark wahlberg and thandie newton are not hepburn and grant , two cinematic icons with chemistry galore ."
324,0,"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama ."
325,1,"ok arthouse . the power of this script , and the performances that come with it , is that the whole damned thing didn't get our moral hackles up ."
326,1,"the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense ."
327,0,everything -- even life on an aircraft carrier -- is sentimentalized .
328,1,"even if invincible is not quite the career peak that the pianist is for roman polanski , it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken ."
329,1,"whereas oliver stone's conspiracy thriller jfk was long , intricate , star-studded and visually flashy , interview with the assassin draws its considerable power from simplicity ."
330,1,"sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man's ruin may be another's fortune ."
331,0,"it's at once laughable and compulsively watchable , in its committed dumbness ."
332,1,the movie stays afloat thanks to its hallucinatory production design .
333,1,a portrait of hell so shattering it's impossible to shake .
334,0,the story the movie tells is of brian de palma's addiction to the junk-calorie suspense tropes that have all but ruined his career .
335,0,[siegel] and co-writers lisa bazadona and grace woodard have relied too much on convention in creating the characters who surround frankie .
336,1,"béart and berling are both superb , while huppert . . . is magnificent ."
337,0,"was i scared ? only at the prospect of beck's next project . let's see , a haunted house , a haunted ship , what's next . . . ghost blimp ?"
338,0,a film that suffers because of its many excesses .
339,0,"merely ( and literally ) tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women's expense ."
340,1,""" catch me "" feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark ."
341,0,"though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work ."
342,0,"gee , a second assassin shot kennedy ? moot point ."
343,0,the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .
344,1,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .
345,0,"nicks , seemingly uncertain what's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy ."
346,0,the filmmakers lack the nerve . . . to fully exploit the script's potential for sick humor .
347,1,. . . spellbinding fun and deliciously exploitative .
348,0,"takes one character we don't like and another we don't believe , and puts them into a battle of wills that is impossible to care about and isn't very funny ."
349,1,"if it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker's son , more incredible still are the clear-eyed boldness and quiet irony with which actor and director take on life's urgent questions ."
350,1,". . . a light , yet engrossing piece . lux , now in her eighties , does a great combination act as narrator , jewish grandmother and subject  taking us through a film that is part biography , part entertainment and part history ."
351,1,not since japanese filmmaker akira kurosawa's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur .
352,0,a chaotic panorama that's too busy flying a lot of metaphoric flags .
353,1,the transporter is as lively and as fun as it is unapologetically dumb
354,0,"once one experiences mr . haneke's own sadistic tendencies toward his audience , one is left with a sour taste in one's mouth , and little else ."
355,1,"it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding ."
356,0,a living testament to the power of the eccentric and the strange . the fact that it isn't very good is almost beside the point .
357,1,"that rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film ."
